Lot ID,Material,Weight,Quoted price,Final price,Recycler,Status,Date/time,Location,Payment status
LOT260403008334,LCD Panel,12.52 kg,₹890.29,₹826.83,GreenLoop Hubballi E-Waste Solutions 0322,Handover Confirmed,03-04-2026 22:16,Hubballi,Partial Payment
LOT260403017629,Mobile,2.18 kg,₹571.84,₹550.14,UrbanRecycle Jamshedpur Sustainable Recycling 2169,Completed,03-04-2026 22:33,Jamshedpur,Paid
LOT260403014295,Mixed Metal,86.1 kg,"₹4,546.02","₹4,913.29",CircularGrid Jammu Sustainable Recycling 1559,Completed,03-04-2026 23:00,Jammu,Paid
LOT260403011490,Battery,0.96 kg,₹132.07,₹124.14,ReTech Hubballi Recycler Hub 2903,Completed,03-04-2026 23:03,Hubballi,Paid
LOT260403001468,Mixed Metal,54.82 kg,"₹4,156.17","₹4,317.43",GreenLoop Warangal E-Waste Solutions 1862,Completed,03-04-2026 23:36,Warangal,Paid
LOT260403019405,Mixed Metal,52.96 kg,"₹1,949.18","₹1,918.77",Circular Pune Resource Recovery 3566,Completed,03-04-2026 23:44,Pune,Pending
LOT260403001086,Keyboard,6.98 kg,₹184.81,₹185.60,WasteWise Guwahati Materials Recycling 1638,Completed,03-04-2026 23:58,Guwahati,Paid
LOT260404008173,CRT,12.82 kg,₹109.29,₹111.89,EcoCycle Rourkela Recycling Services 0881,Completed,04-04-2026 00:06,Rourkela,Paid
LOT260404004030,Magnet Assembly,9.75 kg,"₹1,401.94","₹1,394.85",CircularGrid Srinagar Sustainable Recycling 4319,Pending Pickup,04-04-2026 00:24,Srinagar,Pending
LOT260404004681,Microwave,25.75 kg,₹328.47,₹376.24,GreenCircuit Srinagar Materials Recycling 0848,Quoted,04-04-2026 01:10,Srinagar,Pending
LOT260404006264,Glass,35.63 kg,₹273.38,₹259.19,EcoLink Durgapur Collection & Recycling 3470,Handover Confirmed,04-04-2026 01:14,Durgapur,Paid
LOT260404014094,Mouse,2.8 kg,₹79.27,₹72.55,ReTech Indore Recycler Hub 4363,Completed,04-04-2026 01:18,Indore,Paid
LOT260404016210,Microwave,23.62 kg,₹580.58,₹605.02,RecoverX Jodhpur Circular Solutions 4955,Completed,04-04-2026 01:31,Jodhpur,Paid
LOT260404014603,Battery,15.28 kg,"₹2,020.04","₹1,981.11",UrbanRecycle Patiala Sustainable Recycling 0609,Completed,04-04-2026 01:54,Patiala,Pending
LOT260404015645,Mobile,9.15 kg,"₹2,686.42","₹2,985.31",RecyclePro Vellore Recycling Services 3291,Handover Confirmed,04-04-2026 02:04,Vellore,Paid
LOT260404005451,Mobile,2.18 kg,₹596.31,₹614.68,EcoLink Patna Collection & Recycling 1810,Handover Confirmed,04-04-2026 02:43,Patna,Paid
LOT260404012180,Cable,29.17 kg,"₹12,402.25","₹12,004.50",UrbanRecycle Kota Sustainable Recycling 2949,Completed,04-04-2026 03:18,Kota,Paid
LOT260404016925,Cable,15.74 kg,"₹5,698.06","₹5,605.51",RecoverX Ludhiana Circular Solutions 3335,Handover Confirmed,04-04-2026 03:18,Ludhiana,Paid
LOT260404012025,Magnet Assembly,0.71 kg,₹81.34,₹79.22,EnviroCycle Jaipur E-Waste Solutions 2592,Quoted,04-04-2026 03:22,Jaipur,Pending
LOT260404009183,Keyboard,5.79 kg,₹229.58,₹233.29,GreenMine Warangal Recovery Centre 0794,Quoted,04-04-2026 03:35,Warangal,Pending
LOT260404017314,CRT,33.63 kg,₹252.51,₹241.56,GreenCircuit Jamshedpur Materials Recycling 4928,Pending Pickup,04-04-2026 04:05,Jamshedpur,Pending
LOT260404008422,Motor,7.38 kg,₹584.64,₹625.05,GreenCircuit Durgapur Materials Recycling 3648,Completed,04-04-2026 04:08,Durgapur,Paid
LOT260404014027,Keyboard,6.73 kg,₹266.58,₹273.73,GreenLoop Patna E-Waste Solutions 0742,Pending Pickup,04-04-2026 04:28,Patna,Pending
LOT260404002131,Mouse,0.55 kg,₹33.81,₹34.23,ReTech Kota Recycler Hub 1703,Quoted,04-04-2026 04:45,Kota,Pending
LOT260404000945,Glass,47.76 kg,₹465.70,₹451.72,RecyclePro Noida Recycling Services 4371,Completed,04-04-2026 04:46,Noida,Pending
LOT260404019023,Mouse,2.14 kg,₹80.75,₹78.64,RecoverX Itanagar Circular Solutions 3255,Completed,04-04-2026 04:54,Itanagar,Paid
LOT260404003066,Magnet Assembly,0.94 kg,₹102.34,₹102.89,GreenCircuit Dhanbad Materials Recycling 4528,Handover Confirmed,04-04-2026 05:07,Dhanbad,Paid
LOT260404004187,Motor,22.3 kg,"₹1,918.45","₹1,898.26",CleanEarth Lucknow Recovery Centre 3764,Completed,04-04-2026 05:22,Lucknow,Paid
LOT260404013236,Mobile,6.28 kg,"₹1,215.54","₹1,173.34",RecoverX Karnal Circular Solutions 0695,Completed,04-04-2026 05:38,Karnal,Partial Payment
LOT260404016372,Keyboard,7.08 kg,₹232.37,₹230.33,ReTech Ahmedabad Recycler Hub 2683,Quoted,04-04-2026 06:46,Ahmedabad,Pending
LOT260404014982,Television,3.91 kg,₹106.49,₹99.26,EnviroCycle Kochi E-Waste Solutions 4132,Quoted,04-04-2026 06:48,Kochi,Pending
LOT260404018648,Television,17.4 kg,₹281.87,₹313.21,Circular Meerut Resource Recovery 0946,Completed,04-04-2026 06:49,Meerut,Paid
LOT260404016794,Television,21.39 kg,₹283.23,₹297.92,RenewTech Kota Green Processing 4907,Pending Pickup,04-04-2026 06:57,Kota,Pending
LOT260404010648,Mouse,2.09 kg,₹115.38,₹115.55,RenewTech Kolkata Green Processing 4207,Pending Pickup,04-04-2026 07:13,Kolkata,Pending
LOT260404005501,Mouse,2.05 kg,₹132.83,₹138.74,GreenMine Amritsar Recovery Centre 3514,Quoted,04-04-2026 07:29,Amritsar,Pending
LOT260404015253,Motor,2.98 kg,₹324.58,₹271.12,Circular Thiruvananthapuram Resource Recovery 0306,Completed,04-04-2026 08:24,Thiruvananthapuram,Partial Payment
LOT260404001615,Motor,25.64 kg,"₹1,648.34","₹1,575.70",EcoLink Panaji Collection & Recycling 2990,Completed,04-04-2026 08:40,Panaji,Paid
LOT260404017229,Mixed Plastic,42.31 kg,₹551.19,₹541.41,GreenMine Udaipur Recovery Centre 3354,Completed,04-04-2026 08:43,Udaipur,Paid
LOT260404004692,Cable,7.86 kg,"₹3,571.02","₹3,183.02",RecyclePro Bokaro Recycling Services 2571,Pending Pickup,04-04-2026 08:48,Bokaro,Pending
LOT260404005623,Television,41.2 kg,₹887.41,₹844.61,GreenLoop Hisar E-Waste Solutions 1762,Completed,04-04-2026 09:07,Hisar,Paid
LOT260404015899,Battery,15.69 kg,"₹1,108.14","₹1,235.07",RecyclePro Rajkot Recycling Services 1491,Pending Pickup,04-04-2026 09:41,Rajkot,Pending
LOT260404009322,Television,22.35 kg,₹724.79,₹700.26,RenewTech Rajkot Green Processing 1847,Completed,04-04-2026 10:01,Rajkot,Partial Payment
LOT260404014326,Mobile,6.56 kg,"₹1,191.52","₹1,124.18",UrbanRecycle Srinagar Sustainable Recycling 3429,Quoted,04-04-2026 10:09,Srinagar,Pending
LOT260404014613,Printer,27.81 kg,₹287.05,₹264.57,UrbanRecycle Dehradun Sustainable Recycling 0489,Cancelled,04-04-2026 10:21,Dehradun,Not Applicable
LOT260404003060,Motor,4.71 kg,₹408.70,₹441.97,EnviroCycle Mumbai E-Waste Solutions 0452,Completed,04-04-2026 10:22,Mumbai,Paid
LOT260404019853,Glass,9.46 kg,₹24.32,₹24.74,UrbanRecycle Kozhikode Sustainable Recycling 1909,Completed,04-04-2026 10:31,Kozhikode,Paid
LOT260404007558,Mobile,2.07 kg,₹558.39,₹579.63,EarthLoop Roorkee Recycler Hub 0433,Completed,04-04-2026 10:46,Roorkee,Paid
LOT260404013485,Cable,18.77 kg,"₹7,106.23","₹7,055.40",ReTech Varanasi Recycler Hub 4923,Completed,04-04-2026 11:54,Varanasi,Partial Payment
LOT260404002581,Glass,4.82 kg,₹37.45,₹40.75,EnviroCycle Mysuru E-Waste Solutions 4912,Completed,04-04-2026 12:09,Mysuru,Paid
LOT260404010229,Magnet Assembly,4.06 kg,₹474.15,₹465.38,ScrapSmart Bhopal Resource Recovery 1336,Completed,04-04-2026 12:23,Bhopal,Paid
LOT260404006032,Printer,2.58 kg,₹25.79,₹25.13,CleanEarth Nagpur Recovery Centre 2764,Pending Pickup,04-04-2026 12:38,Nagpur,Pending
LOT260404003239,Glass,19.12 kg,₹157.28,₹158.20,EcoRecover Kolkata Green Processing 3317,Completed,04-04-2026 13:35,Kolkata,Paid
LOT260404004366,Mobile,0.65 kg,₹181.69,₹181.08,EnviroCycle Solapur E-Waste Solutions 1312,Cancelled,04-04-2026 13:47,Solapur,Not Applicable
LOT260404013073,CRT,33.97 kg,₹405.38,₹375.31,EcoRecover Hisar Green Processing 3097,Completed,04-04-2026 13:48,Hisar,Paid
LOT260404009763,Washing Machine,21.84 kg,₹229.33,₹212.10,EnviroCycle Ludhiana E-Waste Solutions 4492,Handover Confirmed,04-04-2026 13:49,Ludhiana,Paid
LOT260404012933,Washing Machine,77.78 kg,"₹2,527.58","₹2,483.62",EarthLoop Panaji Recycler Hub 0053,Completed,04-04-2026 13:50,Panaji,Paid
LOT260404016739,Magnet Assembly,16.5 kg,"₹1,371.03","₹1,364.54",RecyclePro Dehradun Recycling Services 0311,Completed,04-04-2026 14:22,Dehradun,Paid
LOT260404016445,Television,47.22 kg,"₹1,533.89","₹1,582.19",RecoverX Mumbai Circular Solutions 2855,Completed,04-04-2026 14:26,Mumbai,Paid
LOT260404018156,CRT,11.92 kg,₹82.31,₹89.68,CleanEarth Kolkata Recovery Centre 3584,Completed,04-04-2026 14:35,Kolkata,Paid
LOT260404016321,Battery,18.84 kg,"₹2,137.28","₹1,932.23",E-Waste Asansol Circular Solutions 2225,Completed,04-04-2026 14:39,Asansol,Partial Payment
LOT260404007907,Microwave,14.1 kg,₹360.78,₹343.86,RenewTech Gorakhpur Green Processing 1127,Completed,04-04-2026 15:08,Gorakhpur,Paid
LOT260404008794,Washing Machine,20.39 kg,₹448.53,₹429.22,CleanEarth Dehradun Recovery Centre 0044,Completed,04-04-2026 15:19,Dehradun,Pending
LOT260404011782,Motor,3.9 kg,₹301.16,₹305.79,CircularGrid Nellore Sustainable Recycling 3199,Completed,04-04-2026 15:52,Nellore,Paid
LOT260404005049,Microwave,25.27 kg,₹611.17,₹649.67,GreenBridge Vellore Collection & Recycling 3380,Handover Confirmed,04-04-2026 15:56,Vellore,Paid
LOT260404005147,CRT,28.13 kg,₹547.66,₹563.33,Circular Chennai Resource Recovery 4026,Completed,04-04-2026 16:21,Chennai,Paid
LOT260404006726,Mobile,2.25 kg,₹591.19,₹595.17,EcoLink Madurai Collection & Recycling 2070,Completed,04-04-2026 16:25,Madurai,Paid
LOT260404016866,Glass,7.36 kg,₹69.49,₹73.26,WasteWise Rajkot Materials Recycling 1758,Cancelled,04-04-2026 16:25,Rajkot,Not Applicable
LOT260404000637,Television,30.07 kg,"₹1,103.92","₹1,014.96",RecoverX Nashik Circular Solutions 0275,Completed,04-04-2026 17:12,Nashik,Paid
LOT260404012740,LCD Panel,14.04 kg,₹742.79,₹737.81,EnviroCycle Gangtok E-Waste Solutions 3612,Completed,04-04-2026 17:25,Gangtok,Paid
LOT260404017520,Cable,13.89 kg,"₹4,880.39","₹4,805.64",GreenCircuit Bareilly Materials Recycling 4508,Pending Pickup,04-04-2026 18:05,Bareilly,Pending
LOT260404017708,Motor,1.24 kg,₹62.57,₹64.86,EarthLoop Pune Recycler Hub 2053,Completed,04-04-2026 18:12,Pune,Paid
LOT260404016419,LCD Panel,10.44 kg,₹466.74,₹437.74,EnviroCycle Nagpur E-Waste Solutions 0272,Completed,04-04-2026 18:23,Nagpur,Partial Payment
LOT260404008219,Glass,39.92 kg,₹121.97,₹102.57,RenewTech Rajkot Green Processing 0067,Completed,04-04-2026 18:32,Rajkot,Paid
LOT260404006412,Microwave,27.51 kg,₹292.41,₹286.62,EcoRecover Agartala Green Processing 0137,Cancelled,04-04-2026 18:36,Agartala,Not Applicable
LOT260404017394,Keyboard,4.15 kg,₹123.76,₹132.87,GreenBridge Bengaluru Collection & Recycling 1440,Quoted,04-04-2026 18:37,Bengaluru,Pending
LOT260404017773,Keyboard,1.17 kg,₹20.21,₹20.28,WasteWise Bhavnagar Materials Recycling 4518,Completed,04-04-2026 19:05,Bhavnagar,Paid
LOT260404014228,Television,32.13 kg,₹917.35,₹877.93,EcoCycle Madurai Recycling Services 1981,Pending Pickup,04-04-2026 19:35,Madurai,Pending
LOT260404010203,Motor,22.24 kg,"₹2,435.89","₹2,582.36",EcoRecover Bathinda Green Processing 4257,Completed,04-04-2026 20:01,Bathinda,Paid
LOT260404019945,Mixed Plastic,61.57 kg,"₹1,861.75","₹1,720.99",GreenBridge Thiruvananthapuram Collection & Recycling 2620,Completed,04-04-2026 20:12,Thiruvananthapuram,Paid
LOT260404011148,Keyboard,2.13 kg,₹60.90,₹62.51,EnviroCycle Dehradun E-Waste Solutions 1112,Cancelled,04-04-2026 20:43,Dehradun,Not Applicable
LOT260404008841,Glass,37.77 kg,₹44.44,₹45.50,RecoverX Amritsar Circular Solutions 4315,Completed,04-04-2026 20:56,Amritsar,Pending
LOT260404014575,Mixed Metal,98.61 kg,"₹6,858.79","₹6,768.63",RecoverX Rajkot Circular Solutions 1135,Completed,04-04-2026 21:07,Rajkot,Paid
LOT260404000541,Mobile,3.19 kg,₹928.33,₹904.91,WasteWise Dhanbad Materials Recycling 3638,Completed,04-04-2026 21:08,Dhanbad,Paid
LOT260404005444,Mixed Plastic,48.7 kg,"₹1,465.96","₹1,360.50",CircularGrid Raipur Sustainable Recycling 3919,Cancelled,04-04-2026 21:20,Raipur,Not Applicable
LOT260404017729,Printer,36.1 kg,₹934.02,₹910.88,RenewTech Gurugram Green Processing 1227,Quoted,04-04-2026 23:26,Gurugram,Pending
LOT260404001921,Cable,8.65 kg,"₹3,935.81","₹3,947.79",GreenCircuit Jaipur Materials Recycling 4728,Completed,04-04-2026 23:47,Jaipur,Paid
LOT260405010553,Printer,6.44 kg,₹114.75,₹120.70,GreenBridge Jalandhar Collection & Recycling 3900,Quoted,05-04-2026 00:39,Jalandhar,Pending
LOT260405016550,Cable,9.01 kg,"₹3,053.08","₹3,173.81",WasteWise Panaji Materials Recycling 4058,Completed,05-04-2026 00:47,Panaji,Paid
LOT260405014485,Mixed Plastic,39.46 kg,₹502.10,₹528.93,RenewTech Indore Green Processing 4007,Completed,05-04-2026 00:50,Indore,Paid
LOT260405000850,Mouse,0.95 kg,₹52.69,₹49.80,GreenMine Aizawl Recovery Centre 1474,Completed,05-04-2026 00:50,Aizawl,Paid
LOT260405013815,Cable,14.92 kg,"₹6,208.80","₹6,418.41",UrbanRecycle Imphal Sustainable Recycling 1829,Completed,05-04-2026 00:50,Imphal,Paid
LOT260405016054,Mixed Metal,33.89 kg,"₹1,200.32","₹1,199.57",GreenCircuit Ranchi Materials Recycling 2168,Completed,05-04-2026 00:53,Ranchi,Paid
LOT260405014098,PCB,6.39 kg,"₹3,008.88","₹2,990.85",EarthLoop Durgapur Recycler Hub 0533,Cancelled,05-04-2026 01:00,Durgapur,Not Applicable
LOT260405009202,CRT,6.38 kg,₹40.39,₹41.45,E-Waste Aurangabad Circular Solutions 2645,Completed,05-04-2026 01:12,Aurangabad,Paid
LOT260405010430,Mixed Plastic,73.47 kg,"₹1,104.26","₹1,135.50",GreenLoop Kozhikode E-Waste Solutions 3422,Quoted,05-04-2026 01:19,Kozhikode,Pending
LOT260405018789,Washing Machine,79.83 kg,"₹2,207.50","₹2,340.61",EarthLoop Gurugram Recycler Hub 2473,Pending Pickup,05-04-2026 01:41,Gurugram,Pending
LOT260405003710,Cable,15.34 kg,"₹5,292.57","₹5,714.28",GreenLoop Srinagar E-Waste Solutions 4942,Quoted,05-04-2026 01:43,Srinagar,Pending
LOT260405017064,Printer,7.95 kg,₹68.60,₹65.87,E-Waste Kota Circular Solutions 1525,Completed,05-04-2026 01:44,Kota,Paid
LOT260405001550,Battery,0.46 kg,₹32.50,₹34.97,EcoLink Vadodara Collection & Recycling 3130,Quoted,05-04-2026 02:04,Vadodara,Pending
LOT260405016669,Washing Machine,29.49 kg,₹951.89,₹949.17,EcoCycle Gurugram Recycling Services 3541,Pending Pickup,05-04-2026 02:32,Gurugram,Pending
LOT260405017952,Printer,34.75 kg,₹424.85,₹386.98,GreenBridge Coimbatore Collection & Recycling 0200,Pending Pickup,05-04-2026 02:33,Coimbatore,Pending
LOT260405010401,Battery,25.95 kg,"₹4,659.62","₹4,396.75",EnviroCycle Bareilly E-Waste Solutions 4152,Cancelled,05-04-2026 02:37,Bareilly,Not Applicable
LOT260405009310,Cable,41.4 kg,"₹16,458.00","₹16,311.60",RecoverX Vellore Circular Solutions 1155,Completed,05-04-2026 02:58,Vellore,Paid
LOT260405011398,Motor,16.3 kg,"₹1,777.37","₹1,953.90",GreenCircuit Haridwar Materials Recycling 4348,Completed,05-04-2026 03:14,Haridwar,Paid
LOT260405017162,Mobile,4.68 kg,₹719.15,₹717.98,GreenMine Gangtok Recovery Centre 1654,Completed,05-04-2026 03:23,Gangtok,Paid
LOT260405011886,PCB,2.19 kg,₹869.25,₹862.23,CircularGrid Haridwar Sustainable Recycling 0699,Completed,05-04-2026 03:53,Haridwar,Paid
LOT260405003451,Magnet Assembly,12.45 kg,₹886.28,₹792.47,CircularGrid Jalandhar Sustainable Recycling 4879,Handover Confirmed,05-04-2026 04:07,Jalandhar,Paid
LOT260405005543,Mobile,1.81 kg,₹362.22,₹380.96,RecyclePro Karnal Recycling Services 2831,Completed,05-04-2026 04:17,Karnal,Paid
LOT260405015188,Keyboard,5.97 kg,₹258.67,₹282.14,E-Waste Hisar Circular Solutions 2385,Quoted,05-04-2026 04:35,Hisar,Pending
LOT260405010837,Motor,16.75 kg,"₹1,203.45","₹1,161.88",GreenMine Gurugram Recovery Centre 1494,Cancelled,05-04-2026 04:50,Gurugram,Not Applicable
LOT260405011602,Television,45.93 kg,₹657.26,₹650.44,CircularGrid Gaya Sustainable Recycling 4659,Completed,05-04-2026 04:56,Gaya,Paid
LOT260405000103,Printer,15.82 kg,₹373.48,₹364.03,Circular Meerut Resource Recovery 0946,Cancelled,05-04-2026 05:18,Meerut,Not Applicable
LOT260405010565,Microwave,14.88 kg,₹168.01,₹170.40,E-Waste Shimla Circular Solutions 0045,Quoted,05-04-2026 05:39,Shimla,Pending
LOT260405009644,Mixed Metal,88.08 kg,"₹4,085.35","₹4,217.21",E-Waste Itanagar Circular Solutions 0585,Completed,05-04-2026 05:58,Itanagar,Paid
LOT260405000416,Television,38.54 kg,"₹1,113.24","₹1,112.37",GreenMine Jaipur Recovery Centre 2414,Completed,05-04-2026 06:14,Jaipur,Paid
LOT260405004985,Microwave,8.99 kg,₹172.23,₹165.54,ScrapSmart Roorkee Resource Recovery 1056,Cancelled,05-04-2026 06:24,Roorkee,Not Applicable
LOT260405010756,Battery,13.6 kg,"₹1,337.54","₹1,335.49",GreenCircuit Hubballi Materials Recycling 1568,Handover Confirmed,05-04-2026 06:28,Hubballi,Paid
LOT260405004993,Mixed Metal,69.95 kg,"₹3,750.83","₹4,342.44",ScrapSmart Vijayawada Resource Recovery 1176,Quoted,05-04-2026 06:44,Vijayawada,Pending
LOT260405008226,Television,30.71 kg,₹505.13,₹522.32,RecoverX Ludhiana Circular Solutions 1555,Cancelled,05-04-2026 07:35,Ludhiana,Not Applicable
LOT260405013496,Mouse,1.55 kg,₹32.83,₹31.54,GreenLoop Nagpur E-Waste Solutions 2942,Quoted,05-04-2026 07:40,Nagpur,Pending
LOT260405002085,Battery,20.71 kg,"₹2,899.16","₹3,137.40",CircularGrid Amritsar Sustainable Recycling 0399,Pending Pickup,05-04-2026 07:49,Amritsar,Pending
LOT260405017302,Television,12.34 kg,₹284.67,₹273.50,GreenMine Aurangabad Recovery Centre 0954,Pending Pickup,05-04-2026 07:53,Aurangabad,Pending
LOT260405007865,PCB,9.98 kg,"₹5,202.27","₹5,679.81",E-Waste Nashik Circular Solutions 1165,Completed,05-04-2026 08:06,Nashik,Paid
LOT260405015174,Mobile,8.27 kg,"₹2,124.25","₹2,107.42",EnviroCycle Lucknow E-Waste Solutions 1272,Completed,05-04-2026 08:46,Lucknow,Pending
LOT260405012518,Washing Machine,64.78 kg,"₹2,189.37","₹2,116.92",EcoCycle Jamshedpur Recycling Services 2881,Pending Pickup,05-04-2026 08:54,Jamshedpur,Pending
LOT260405010826,Cable,6.26 kg,"₹2,875.56","₹2,789.74",WasteWise Bhopal Materials Recycling 1158,Completed,05-04-2026 09:03,Bhopal,Paid
LOT260405001128,LCD Panel,8.55 kg,₹279.44,₹272.03,EcoLink Jammu Collection & Recycling 3250,Completed,05-04-2026 09:10,Jammu,Partial Payment
LOT260405006849,Mixed Plastic,22.26 kg,₹204.21,₹196.36,EarthLoop Mumbai Recycler Hub 4813,Cancelled,05-04-2026 09:16,Mumbai,Not Applicable
LOT260405006470,CRT,31.63 kg,₹504.26,₹503.45,RecoverX Bathinda Circular Solutions 4435,Handover Confirmed,05-04-2026 09:42,Bathinda,Paid
LOT260405017194,Battery,9.03 kg,"₹1,531.36","₹1,536.84",WasteWise Siliguri Materials Recycling 1538,Completed,05-04-2026 10:10,Siliguri,Paid
LOT260405003008,Cable,6.5 kg,"₹2,203.37","₹2,162.53",RenewTech Jabalpur Green Processing 1487,Completed,05-04-2026 10:50,Jabalpur,Paid
LOT260405014819,Microwave,21.39 kg,₹510.46,₹523.65,CleanEarth Jammu Recovery Centre 3784,Handover Confirmed,05-04-2026 11:32,Jammu,Paid
LOT260405010855,Keyboard,1.37 kg,₹41.50,₹40.74,ScrapSmart Varanasi Resource Recovery 1096,Completed,05-04-2026 11:33,Varanasi,Paid
LOT260405005206,Battery,28.4 kg,"₹2,483.77","₹2,451.82",EcoLink Aurangabad Collection & Recycling 4870,Cancelled,05-04-2026 11:42,Aurangabad,Not Applicable
LOT260405007119,Motor,21.52 kg,"₹1,824.80","₹1,791.88",EarthLoop Chandigarh Recycler Hub 4313,Handover Confirmed,05-04-2026 12:15,Chandigarh,Paid
LOT260405010222,Battery,0.4 kg,₹68.12,₹66.07,CircularGrid Visakhapatnam Sustainable Recycling 0999,Completed,05-04-2026 12:15,Visakhapatnam,Paid
LOT260405015510,Microwave,9.7 kg,₹138.48,₹149.58,RenewTech Kanpur Green Processing 3587,Handover Confirmed,05-04-2026 13:31,Kanpur,Partial Payment
LOT260405005803,Battery,20.48 kg,"₹1,495.84","₹1,432.23",RecoverX Haridwar Circular Solutions 4615,Cancelled,05-04-2026 13:32,Haridwar,Not Applicable
LOT260405017419,Glass,13.96 kg,₹50.07,₹45.87,RecyclePro Gaya Recycling Services 3591,Completed,05-04-2026 14:13,Gaya,Paid
LOT260405015543,Magnet Assembly,4.78 kg,₹378.64,₹391.39,RecyclePro Rajkot Recycling Services 3271,Completed,05-04-2026 14:32,Rajkot,Paid
LOT260405012059,Mixed Plastic,33.12 kg,₹802.02,₹802.34,EnviroCycle Gaya E-Waste Solutions 0832,Handover Confirmed,05-04-2026 14:33,Gaya,Pending
LOT260405009182,Mobile,0.15 kg,₹50.36,₹50.92,GreenMine Varanasi Recovery Centre 1274,Completed,05-04-2026 15:02,Varanasi,Paid
LOT260405018693,Printer,35.24 kg,₹657.72,₹699.42,UrbanRecycle Solapur Sustainable Recycling 0689,Completed,05-04-2026 15:15,Solapur,Paid
LOT260405015684,Mobile,3.04 kg,"₹1,040.46","₹1,149.92",GreenMine Itanagar Recovery Centre 0674,Completed,05-04-2026 16:27,Itanagar,Paid
LOT260405009663,CRT,26.34 kg,₹448.64,₹448.75,EarthLoop Amritsar Recycler Hub 4493,Handover Confirmed,05-04-2026 16:35,Amritsar,Paid
LOT260405017643,Mixed Plastic,13.8 kg,₹193.16,₹188.75,RecyclePro Itanagar Recycling Services 3611,Completed,05-04-2026 17:10,Itanagar,Paid
LOT260405009491,Mobile,2.78 kg,₹910.89,₹987.94,GreenMine Thiruvananthapuram Recovery Centre 3154,Handover Confirmed,05-04-2026 17:25,Thiruvananthapuram,Partial Payment
LOT260405011344,Motor,34.83 kg,"₹2,024.55","₹2,119.35",E-Waste Guwahati Circular Solutions 1905,Completed,05-04-2026 17:32,Guwahati,Paid
LOT260405007785,Magnet Assembly,12.53 kg,"₹1,669.01","₹1,605.69",UrbanRecycle Chennai Sustainable Recycling 1089,Completed,05-04-2026 17:36,Chennai,Paid
